RegionName,StateName,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10
"Detroit, MI",MI,0.007271184297184187,0.00726269602630936,0.007235177292598958,0.00720009885534356,0.00718199228163325,0.007156974557083989,0.007123576769546938,0.0070543580759391215,0.007009648020015254,0.0069635655512009995,0.00693896354045032,0.0068963108992501744,0.006875945170500665,0.006856239223607646,0.006847943679939157,0.006823055238719278,0.006818280544201506,0.006804606338332066,0.006771632556102842,0.006738622976872136,0.006674125040255214,0.0066186786107277455,0.006554968824250843,0.006541781090510549,0.006540995004614018,0.006563757035213522,0.00657042865520077,0.00657321413828021,0.006553671506373016,0.006520903734929815,0.006488530932593929,0.006433966906822774,0.006390444360332667,0.006344787023419163,0.006304858915490138,0.006273900515240806,0.006249695398949626,0.006248235638220405,0.00625212913213266,0.0062580792090495265,0.006238506516209747,0.006234061623371269,0.006236397273061236,0.006231090892543762,0.006199883770426925,0.00616202879937888,0.006134805761904216,0.006110451033527315,0.006085619793341018,0.006091170048584896,0.006104021397001261,0.006105865768193377,0.006096174388107434,0.006090975920380705,0.006092240233739299,0.0060866249523057175,0.006071472229284591,0.006046238258786915,0.006018339318184902,0.005981555155308736,0.005972122110363887,0.0059764093598022846,0.005998305065371806,0.006043431772230891,0.006106579938540126,0.0061650039225751,0.006159603334705405,0.006118745537779367,0.006032395147544082,0.00597467580957402,0.005901745102282836,0.005864075540352298,0.005823133951402676,0.0057799982827301715,0.005749021286439928,0.005714031382176491,0.0057550481142043825,0.0058250455649699545,0.005905238893303108,0.005963057354614846,0.005992092481273167,0.006047408811691207,0.006048543626356859,0.005999821263849902,0.005913272575786051,0.005860338613359972,0.005831506058971217,0.0058306445529345665,0.005840620161571097,0.005879730552968371,0.005948614796154365,0.0059726221230156805,0.006002678137771792,0.006003316627705025,0.006039077192949995,0.006062541223092551,0.006080493222864472,0.006104578116929069,0.006091289285557429,0.00607738168082573,0.006049655885017808,0.006051240913415869,0.0060447378859697695,0.006039079182931553,0.006047760026188804,0.0060461665396504445,0.00605606856199455,0.006042541877349157,0.006045696268318091,0.0060272657058623265,0.006038086546777331,0.0060432608415983205,0.006065546473480116,0.006100484539614805,0.006092427451850695,0.0061006815027384855
"Dickinson, ND",ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dixon, IL",IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dodge City, KS",KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dothan, AL",AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00904162640441648,0.009152286482459044,0.008638270918245488,0.008655406425247215,0.008560183704213051,0.008698788074826809,0.008701626882571386,0.008770039929335722,0.008972079308410751,0.009091719080785815,0.009150229319111372
"Douglas, GA",GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dover, DE",DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005397851909141908,,0.0053438639158559,0.00529731294233289,0.005345027954380285,0.005406699869139047,0.005402858129013599,0.005474665166895466,0.005522518416989089,0.005605872867845369,0.005516378496247036,,0.005518626054224363,0.00552141171301595,0.0053272563442616,0.00537270318346978,0.005521799152615097,0.0056837004239662725,0.0055996816284671815,0.005467035338484541,0.0054802219714248,0.0054084655557655615,0.0054607742170702505,0.005518973308794006,0.005675868017213927,0.005694186013656275,0.005715917542755994,0.005756876018240296,0.005703377879525537,0.005585065734519059,0.005582396514150712,0.00562499816544147
"DuBois, PA",PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dublin, GA",GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007979554606829227,0.008330555715854098
"Dubuque, IA",IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004732825129101687,0.004782789645785833,0.004802980100417032,0.004818124214424839,0.004757807676491817,0.004673850718976585,0.004695260496625081,0.0046694027917527445,0.004705054998510839,0.004676400735155523,0.004662985429108975,0.004642425337346756,0.004584664358071308,0.004666183030482657,0.004678216935383317,0.004850037837530629,0.004861894590971369,0.004923178304264436,0.004785766906051592,0.004808980021023124,0.004751190108311283,0.004798209018407517,0.004647757951272018,0.004738166571077229,0.00479044643397531,0.005015332621660038,0.005048238390564004,0.005085265769856639,0.0050718186074866075,0.004971038931706342,0.00496652989667059,0.004914843233133303,0.004996708129378491,0.004941776229571963,0.004898846472058086
"Duluth, MN",MN,,,,,,,,0.009022580244826885,0.00903614003308886,0.008909505338623858,0.00875372367446564,0.00870687707161184,0.008731445555171632,0.008666601527894753,0.008499426777046373,0.008577116506671178,0.008750931539476758,0.008966312504831675,0.00890081128452452,0.008589241142985196,0.008538774642361618,0.008617014856925273,0.008807379684673088,0.00881312488399388,0.008715377602920307,0.008662617094284161,0.008501365513781861,0.008508606602443288,0.008535613625817534,0.008579303335764671,0.008492440450858159,0.00842235527892944,0.008509796693370698,0.00853565606516959,0.008580172140970734,0.008531211149910066,0.00844062568148602,0.008389539933347465,0.008444164231793436,0.008479288702807591,0.00846685594532954,0.008355313212206684,0.008248638097122764,0.008232977532516816,0.008263066094610158,0.008443476860847829,0.008485517264187883,0.008452477341312608,0.008284130085569932,0.008182096614741044,0.00806588627110207,0.00809946976915516,0.008103874653661866,0.008148961473801933,0.007975179151371518,0.007931098381383084,0.00801992661022237,0.00818363259447186,0.008158023143602925,0.00798756095138679,0.007958890048272669,0.007939367484481229,0.008016648027918774,0.00803932826249217,0.008065666709316759,0.00798521973122243,0.007930529356594697,0.00786178563073698,0.007876701754046929,0.007755676319464433,0.0077518940359544665,0.007662107437444057,0.007703639119181236,0.007644743742701891,0.0076485206575671585,0.007523738204691809,0.00744528499828295,0.0072641557487611134,0.007275359132811736,0.0073022942670566355,0.0074032584034694204,0.007386034890974079,0.007318290110841539,0.007245318564394363,0.007217056895043474,0.00732364068507329,0.007369436909981569,,0.00714986659563596,0.007207916133418011,0.007516417352904089,0.007465442015137984,0.00750662098953648,0.007406545838070931,0.007519386620914314,0.007544836788632854,0.007528843139955019,0.007578501451450621,0.007445186522523044,0.007476706521870217,0.007402371171038033,0.007562204125859773,0.007476298660309251,0.007515876976083096,0.007462020407622423,0.007608229715229011,0.0076341708482929906,0.007616944644475917,0.007611588629760387,0.007656521862652194,0.007547268205464208,0.007564016360818158,0.0075296509151761785,0.007580570009489286,0.007477898277896801,0.007409016574256076
"Dumas, TX",TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Duncan, OK",OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006890929564719364
"Durango, CO",CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038079442884288773,0.0036993548470735456,0.0036268666402289205,0.0036798515390543767,0.003733120521795746,0.0037772980711962387,0.0037494747410307594,0.00369316411925802
"Durant, OK",OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00711242722658493,0.007029218160197198,0.006815588033896921,0.006864471216208487,0.006793670866495274,0.007057704714893976,0.0070800637826680555
"Durham, NC",NC,0.006163690131208662,0.006177645814036407,0.006220529986389034,0.006220601008924675,0.006204315123642405,0.006151264604723186,0.006088781723796757,0.006038486585125869,0.006051867391402592,0.006086915892870862,0.0060680056216986505,0.006072589872195454,0.006073277885865932,0.006105327721332126,0.006086344304252225,0.006052471905093681,0.006043945422159646,0.006027326780402526,0.006015080916308935,0.005979222017848267,0.005965374692592587,0.005908180613181819,0.005889010971746184,0.005888263096255885,0.0059209851514322,0.0059445284383765895,0.005932624687384005,0.005948847499283478,0.005929974914119754,0.005916593043250805,0.005861168182246851,0.005811467427147822,0.0057493889565622385,0.005785194558445592,0.0057849710319733015,0.005797696208422107,0.005763477054118214,0.0057827146575132,0.005797486242248928,0.005789293063239397,0.005754984852012195,0.005708983018931571,0.005685310729025373,0.005689227532474714,0.005731273663474097,0.005688368382325268,0.005682024675142581,0.005669782402386474,0.005723730350691004,0.0057482641358734005,0.005764192555137199,0.005777626903777516,0.005736619937746562,0.005678648766367188,0.005669482272768668,0.005629940512094977,0.005636597195152769,0.005580032579912418,0.0056121559367349515,0.005607284909393551,0.005622247259129025,0.005618412615615186,0.005642656841442458,0.00567069524203378,0.005693657060165398,0.0056767042628462746,,0.005596546584212071,0.005512425824635506,0.005435281766587714,0.005413149419647723,0.0053854146054638985,0.005391988096646007,0.005333822130726843,0.005322083930730631,0.005277160838926139,0.005227389164424161,0.00518374573135027,0.005192192122181557,0.005164089207844098,0.005106567156567163,0.0050469059868057595,0.0050000677549299575,0.004967994767089257,0.00488405818026401,0.00482175055228357,0.004763889213997306,0.004704583547936611,0.004698305805004142,0.004698643649265636,0.004744432782600513,0.0047742380109959915,0.0048515079823672255,0.0048909638313941435,0.004908212855077068,0.004954230019814346,0.0050077463502842265,0.005085484812185432,0.005084581658174161,0.005081759575912522,0.005026508571726672,0.004985618662295612,0.004937710185421607,0.004942284448405412,0.004975119830892919,0.005019712272612767,0.005021645053253929,0.005051329402078543,0.005060680612427573,0.005076551194785947,0.005022929699112493,0.005030428971972963,0.005034651510058222,0.005077706389401115,0.005077273116418137,0.005038938917210346
"Dyersburg, TN",TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eagle Pass, TX",TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"East Stroudsburg, PA",PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006540967810282556,0.00663135744767445,0.006604431895460883,0.006449476331745689,0.006343044949070197,0.0063070153123425295,0.006264929903240884,0.006329995041073355,0.006439715867580194,0.006637270161208494,0.006705191987350365,0.006775158107895954,0.006704046388696496,0.006744496780707554,0.0066555468021599696,0.006632921203315985,0.00656191658368234,0.0066269995260906525,0.0068609357356977235,0.006901242395720627,0.007067137109512118,0.006977663589102213,0.007060055403935455,0.006870015831043073,0.006742692234941942,0.006739568991838402,0.006702342601421978,0.006785375719153181,0.006701020232317039,0.006883294107867882,0.00673814586680236
"Easton, MD",MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eau Claire, WI",WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004723422777761857,0.004779539487722755,0.004728420495167941,0.004569787273344537,0.0045828031645722,0.004724524928595442,0.004795589575997974,0.004773325637154023,0.004592693977777156,0.00464731861587796
"Edwards, CO",CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0040429635072498915,0.00406161739645288,0.0041093590475634045,0.0040086438410878306,0.004125161504382181,0.004065513248786103,0.004190397126154549,0.0041552353654429755,0.004138629099293745
"Effingham, IL",IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"El Campo, TX",TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"El Centro, CA",CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005928060196683083,0.005939852362936012,0.005902875081355518,0.006027192548800919
"El Dorado, AR",AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"El Paso, TX",TX,0.008638284668952608,0.008601150011453831,0.008573604096256971,0.008573671653423242,0.008587274319214437,0.008570363330147907,0.0085583281613552,0.008532936638526134,0.008517614305692367,0.008497744440686674,0.00847483501322958,0.00847591492454912,0.0084912133073147,0.008519167933727142,0.008518315215234244,0.00849625018339475,0.008474905491092592,0.008467574912920325,0.0084101086539251,0.008367310217805386,0.008315341508200362,0.008288064229731685,0.008245295035569413,0.008237020929384734,0.008257897304790094,0.008249028181567126,0.008232800600915484,0.00822951295815334,0.0082448584918414,0.008246999560352592,0.008238845193040932,0.008262403500205243,0.008269311372792947,0.008260805535543024,0.008232643364535662,0.008258859353839404,0.008291492785872571,0.008301723895084271,0.008330018150527637,0.008346314535152088,0.008358950927143815,0.00833026658974329,0.008298595273103497,0.008289988214156316,0.008263511046354456,0.00824925690997148,0.00825042689366196,0.008268009990649684,0.0083008278802868,0.008338114778169689,0.008380553419549488,0.008399069644197768,0.008415872021118773,0.008408866887886751,0.00839940061016267,0.008351321990327785,0.008296975872229944,0.008279693942952387,0.00826606145197349,0.008294857192731264,0.008286682225939986,0.008321669321326785,0.00835988476279305,0.008391137580135492,0.008458176813166485,0.008460861973827638,0.008425795738304064,0.008329526656269605,0.008218814107973043,0.008173115401591852,0.008125967348548584,0.008132051088322633,0.008139667192091107,0.008137695666461041,0.008073534000760529,0.007970138483965836,0.007935038175137903,0.00790566568674051,0.007955577947831985,0.007955894506170017,0.00800970295566672,0.008034269747340752,0.00799039145556791,0.008003502862724287,0.007936497386413291,0.007903546735030196,0.007851909071680475,0.007876041735669385,0.007879111284908705,0.007825374792103127,0.007768904821371792,0.007757381473064926,0.00778287529465591,0.007758393482377051,0.0077747307442791735,0.007809951445900848,0.007886526282885862,0.007898502106977684,0.00783180848464211,0.007774458519112256,0.00774561335734439,0.0077505618656863165,0.00770334960237387,0.007678426325465866,0.007652594835445205,0.007662200448514521,0.007684449165628541,0.007718057822204078,0.007724844430277619,0.007691674040618747,0.007696201280473613,0.007715177945050981,0.0077159927610476915,0.007653966008115982,0.007642086244376231,0.007616078392681266
"Elizabeth City, NC",NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006384305845448526,0.00643202725943763,0.006484688463786124,0.0062824359793523295,0.006335794724924251,0.006292977811426138
"Elizabethtown, KY",KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00642781442488195,0.006251682765079698,0.006110881753101277,0.005967467186428818,0.006007370245705803,0.006085333853386292,0.0060861602608576724,0.006277162648420008,0.0063418902810065975,0.0062091378151210895,0.0062429546068138025,0.006315931118017113,0.006673975217795039,0.0067823039369343105,0.006804809258336579,0.006858134133228336,0.0067263952891963045,0.006831108474160817,0.006859294163665087,0.00690039511028366,0.006847826175689091,0.006884090730798791,0.006917335606607943,0.007135358894058626,0.007094642638850808,0.007278132931839291,0.007189236698881226,0.007259606337673248,0.0070404127426069545,0.0069990091690047464,0.006903897172931581,0.006991510345445381,0.006861495042373223
"Elk City, OK",OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elkhart, IN",IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005098696732881361,0.005178864048880133,0.005235162316483204,0.005198535592775832,0.005118630830218606,0.004932239262644406,0.005046204739371126,0.00495938472236814,0.005065381990289053,0.005018431575460195,0.0051831012433910225,0.005314326135916398,0.0053298944948853896,0.005278865961845903,0.00519403919800141,0.005198266560030948,0.005360303078956786
"Elkins, WV",WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elko, NV",NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004527591548532962,0.004471838494370705,0.004558777704091519
"Ellensburg, WA",WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00398992123650822,0.004065061090941689,0.004123041990531298,0.003992448489122691,0.003996649840499075,0.003976003737977787,0.003993381524074325,0.003907353098807162,0.003890732466030842,0.003898802618143126
"Elmira, NY",NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emporia, KS",KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Enid, OK",OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00868287410311542,0.00876476312033096,0.008821628197350594,0.008875894165049103,0.009002384146723205,0.008976301349161726,0.008966267586794837,0.00887240858395016,0.009084593254126416,0.009194451303180837,0.009248204538357998,0.009024378871532988,0.008836046206628088,0.008687413020356674,0.008667336342234872,0.008685645825596238,0.008766131021779635,0.008845393034166742,0.008867041850857606,0.008768331503637792,0.008806671976140504,0.0087945479207359,0.008886751457653125,0.00877329528707446,0.008856480606645366,0.008895998131192713,0.00890959117728394,0.008867883914240322,0.008846159561866549,0.008752706808885964
"Enterprise, AL",AL,0.006665305034895265,0.006666415143912768,0.006677007913147262,0.00665662171377695,0.006648572202197586,0.006566612910572331,0.0065558438206514535,0.006550341196354377,0.006583417680199607,0.006568191227034682,0.006506233645870465,0.006474480332081576,0.006478805521945024,0.006486737097485061,0.006489816411415384,0.006489365796281038,0.006527268406299036,0.006588200950660793,0.006617987788540395,0.006668265275174196,0.006671618492025232,0.006720834329483795,0.006755982137577024,0.006770114477127264,0.006762196256917816,0.006743915979087327,0.006742807685337397,0.006721225714232649,0.006689943341112422,0.006682161651682785,0.006681846662756411,0.006655346760836888,0.006614490360628895,0.006587778115312896,0.0065154128804575705,0.0064928170178391665,0.006457752669769064,0.006544398764962204,0.006600814455118801,0.0066808089899547075,0.006696188654680308,0.006758370675990262,0.0067274850039,0.006740359308216223,0.0066686492411903425,0.006714570446437007,0.006733081823040823,0.006770645182222349,0.006693901194983326,0.006669220378089277,0.006700644864741723,0.00677210645409638,0.0067855425461139885,0.0067708679521559945,0.006806011304223187,0.006761219973684843,0.006746173795962708,0.006635968523049119,0.006617113326653322,0.006593224855085279,0.006647132810183852,0.006687921360758773,0.006706809288685365,0.006746514211340191,,0.006759297649909143,0.006686788307528663,0.0066589388390768545,0.006592298663701964,0.006717587303307346,,0.007187175587214227,0.00712363615305151,0.006903822643095178,0.006820860384865294,0.0068313956598810635,0.006762201597976289,0.006707255567129364,0.006628274298507718,0.0066965292708689025,0.006737103147381142,0.006731426007001509,0.006807426852052113,0.00686110674788285,0.007078964972254884,0.007100513000410478,0.007167912365056284,0.007164994197303544,0.007039784824390907,0.006954396693911459,0.006906236711705943,0.007003377159318996,0.007075037296189744,0.007031621714347255,0.0070088797194625295,0.007024406611283301,0.007126777162252646,0.0071202516080635546,0.00711093555174236,0.007042536590420627,0.007107210976198388,0.007109630294841007,0.007038097936138403,0.006992872577697125,0.006908220076139378,0.007015013706609781,0.007022351225872286,0.007065232303158914,0.0069000690577335,0.006873676990497003,0.006875269881239618,0.006975794475520855,0.006983745818778417,0.006974511541015445,0.007048847248994185,0.007037006639950183
"Erie, PA",PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007103763903748525,0.0071217883687479545,0.00704035116490772,0.007010486230954213,0.007077313193241552,0.00706235572016706,0.0071131413614721325,0.007041625850562581,0.0071012824856116945,0.0071432320014632915,0.007140183755478504,0.007093631168045533,,0.007121190171440728,0.007045612576641321,0.00712003735153077,0.00710599857848671,0.007240163681602216,0.007189526839663618,0.007200827616386467,0.007129890750734576,0.007074013330477642,0.007007745146020125,0.007026919285388063,0.007051660937296975,0.007083528173094845,0.006951099411108631,0.006930387464921913,0.006884164948910842,0.0070498827245930725,0.007003205682485599,0.0070841485552681355,0.006940708453823852,0.006923584041164528,0.006665235737594747,0.006617062650645461,0.00666616756740446,0.006792887149371704,0.006750691837307613,0.006599539288603329,0.006509770335153377,0.006506088102184247,0.00666963060624376,0.006640872638680134,0.006697769986523589,0.006598233836500615,0.0068035687142324296,0.006805478817745285,0.0069407936339909715,0.006888407710779597,0.006978063780309235,,0.006746645351506179,0.006711794722928692,0.006829080863252786,0.0069395065741894146,0.006912905684924348,0.006737281495188948,0.006765621487789777,0.006815584142401463,0.0070856497389527925,0.007117688353488931,0.007175082341626214,0.007073568638951697,0.007010258054008629,0.006944404690368566,0.007000220955001218,0.006967805216755983,0.006867561170984561,0.006630602163530957,0.006678966196598965,0.006806044988980891,0.006986583749194758,0.006953806644928845,0.006914069142727631,0.006850412860711141,0.006890960585692854,0.006875905395790858,0.006888789405862439,0.006874998272255174,0.006875021843423134
"Escanaba, MI",MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Espa-¦ola, NM",NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
